TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_21.jpeg,did not like,3.613205605
2,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_17.jpeg,liked,4.988446431
3,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_10.jpeg,liked,3.470791822
4,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_1.jpeg,liked,3.820572462
5,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_14.jpeg,liked,2.455989137
6,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_11.jpeg,did not like,3.79605092
7,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_20.jpeg,did not like,3.562416326
8,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_13.jpeg,did not like,2.843822497
9,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_23.jpeg,did not like,3.546495948
10,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_7.jpeg,liked,1.672012706
11,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_2.jpeg,liked,4.942172136
12,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_3.jpeg,liked,2.50187214
13,Sam,Neutral,Participant_Images/6168a697ae9f4d8dcfada29b/6168a697ae9f4d8dcfada29b_Images/6168a697ae9f4d8dcfada29b_Image_4.jpeg,did not like,2.071164779
