1.5031 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
13.6389 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

13.6402 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1., -1., -1.]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f7c1aea6970>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f7bc9d96c40>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.6406 	EXP 	window1: mouseVisible = True
13.6407 	EXP 	window1: mouseVisible = True
13.6407 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.6409 	EXP 	window1: recordFrameIntervals = False
13.8076 	EXP 	window1: recordFrameIntervals = True
14.6250 	DATA 	Mouse: wheel shift=(0,0), pos=(582,876)
14.6568 	DATA 	Mouse: wheel shift=(5,0), pos=(582,876)
14.6574 	DATA 	Mouse: wheel shift=(10,0), pos=(582,876)
14.6759 	DATA 	Mouse: wheel shift=(11,0), pos=(582,876)
14.6922 	DATA 	Mouse: wheel shift=(13,0), pos=(582,876)
14.7069 	DATA 	Mouse: wheel shift=(13,0), pos=(582,876)
14.7235 	DATA 	Mouse: wheel shift=(13,0), pos=(582,876)
14.7427 	DATA 	Mouse: wheel shift=(14,0), pos=(582,876)
14.7588 	DATA 	Mouse: wheel shift=(0,0), pos=(582,876)
14.7909 	DATA 	Mouse: wheel shift=(17,0), pos=(582,876)
14.8100 	DATA 	Mouse: wheel shift=(18,0), pos=(582,876)
