TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait
1,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_9.jpeg,did not like,3.613205605
2,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_19.jpeg,liked,4.988446431
3,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_8.jpeg,liked,3.470791822
4,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_1.jpeg,liked,3.820572462
5,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_2.jpeg,liked,2.455989137
6,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_28.jpeg,did not like,3.79605092
7,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_20.jpeg,liked,3.562416326
8,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_23.jpeg,did not like,2.843822497
9,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_7.jpeg,did not like,3.546495948
10,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_12.jpeg,liked,1.672012706
11,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_6.jpeg,liked,4.942172136
12,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_26.jpeg,liked,2.50187214
13,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_11.jpeg,liked,2.071164779
14,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_22.jpeg,did not like,5.336503566
15,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_29.jpeg,liked,2.642157193
16,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_15.jpeg,liked,4.456234322
17,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_30.jpeg,did not like,4.438512181
18,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_21.jpeg,liked,2.682944783
19,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_25.jpeg,liked,4.51984296
20,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_24.jpeg,liked,3.195382774
21,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_14.jpeg,liked,1.779333479
22,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_13.jpeg,did not like,4.312468682
23,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_27.jpeg,did not like,4.940433059
24,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_17.jpeg,liked,2.7105123
25,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_4.jpeg,liked,3.602308302
26,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_10.jpeg,did not like,4.106391878
27,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_3.jpeg,liked,3.799433026
28,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_18.jpeg,liked,5.246980764
29,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_5.jpeg,liked,3.30081769
30,Alex,Acc,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_16.jpeg,liked,1.661473164
31,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_25.jpeg,did not like,3.613205605
32,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_21.jpeg,did not like,4.988446431
33,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_29.jpeg,did not like,3.470791822
34,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_14.jpeg,did not like,3.820572462
35,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_19.jpeg,liked,2.455989137
36,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_16.jpeg,did not like,3.79605092
37,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_10.jpeg,did not like,3.562416326
38,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_5.jpeg,did not like,2.843822497
39,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_1.jpeg,liked,3.546495948
40,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_17.jpeg,did not like,1.672012706
41,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_22.jpeg,did not like,4.942172136
42,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_4.jpeg,did not like,2.50187214
43,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_6.jpeg,did not like,2.071164779
44,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_20.jpeg,liked,5.336503566
45,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_27.jpeg,did not like,2.642157193
46,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_26.jpeg,did not like,4.456234322
47,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_13.jpeg,did not like,4.438512181
48,Taylor,Rej,/Users/melanieruiz/Desktop/9_28_desktop/Participant_TaskFolder/data/R_1NrJNgK6q4hb04o/R_1NrJNgK6q4hb04o_Images/R_1NrJNgK6q4hb04o_Image_3.jpeg,did not like,2.682944783
